sensor_id;	sensor_type;	location;	lat;		lon;		timestamp;		temperature;	humidity
33492;DHT22;20010;51.488;7.232;2021-04-26T06:52:07;4.60;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T06:54:33;4.60;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T06:56:59;4.80;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T06:59:25;4.90;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:01:52;5.00;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:04:18;5.20;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:06:45;5.50;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:09:11;5.60;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:11:37;5.60;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:14:06;5.80;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:16:32;5.80;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:18:59;5.90;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:21:26;6.00;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:23:52;6.10;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:26:19;6.20;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:28:45;6.30;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:31:11;6.40;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:33:38;6.60;99.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:36:05;6.70;99.40
33492;DHT22;20010;51.488;7.232;2021-04-26T07:38:31;6.80;98.30
33492;DHT22;20010;51.488;7.232;2021-04-26T07:40:58;6.90;94.60
33492;DHT22;20010;51.488;7.232;2021-04-26T07:43:25;7.00;90.30
33492;DHT22;20010;51.488;7.232;2021-04-26T07:45:52;7.10;84.20
33492;DHT22;20010;51.488;7.232;2021-04-26T07:48:18;7.20;79.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:50:45;7.30;76.00
33492;DHT22;20010;51.488;7.232;2021-04-26T07:53:12;7.40;74.90
33492;DHT22;20010;51.488;7.232;2021-04-26T07:55:39;7.50;74.20
33492;DHT22;20010;51.488;7.232;2021-04-26T07:58:06;7.60;73.80
33492;DHT22;20010;51.488;7.232;2021-04-26T08:00:32;7.70;71.40
33492;DHT22;20010;51.488;7.232;2021-04-26T08:02:59;7.80;71.20
33492;DHT22;20010;51.488;7.232;2021-04-26T08:05:27;7.80;69.30
33492;DHT22;20010;51.488;7.232;2021-04-26T08:07:55;7.90;67.40
33492;DHT22;20010;51.488;7.232;2021-04-26T08:10:21;8.10;67.00
33492;DHT22;20010;51.488;7.232;2021-04-26T08:12:47;8.20;66.10
33492;DHT22;20010;51.488;7.232;2021-04-26T08:15:14;8.30;65.10
33492;DHT22;20010;51.488;7.232;2021-04-26T08:17:41;8.40;60.80
33492;DHT22;20010;51.488;7.232;2021-04-26T08:20:08;8.40;60.30
33492;DHT22;20010;51.488;7.232;2021-04-26T08:22:35;8.50;58.80
33492;DHT22;20010;51.488;7.232;2021-04-26T08:25:05;8.70;59.30
33492;DHT22;20010;51.488;7.232;2021-04-26T08:27:32;8.80;59.70
33492;DHT22;20010;51.488;7.232;2021-04-26T08:29:58;9.00;59.30
33492;DHT22;20010;51.488;7.232;2021-04-26T08:32:24;9.20;58.00
33492;DHT22;20010;51.488;7.232;2021-04-26T08:34:51;9.30;58.00
33492;DHT22;20010;51.488;7.232;2021-04-26T08:37:17;9.40;57.60
33492;DHT22;20010;51.488;7.232;2021-04-26T08:39:44;9.50;58.80
33492;DHT22;20010;51.488;7.232;2021-04-26T08:42:10;9.80;57.70
33492;DHT22;20010;51.488;7.232;2021-04-26T08:44:40;10.10;56.10
33492;DHT22;20010;51.488;7.232;2021-04-26T08:47:07;10.20;54.70
33492;DHT22;20010;51.488;7.232;2021-04-26T08:49:34;10.20;53.70
33492;DHT22;20010;51.488;7.232;2021-04-26T08:52:00;10.20;53.40
33492;DHT22;20010;51.488;7.232;2021-04-26T08:54:27;10.20;53.50
33492;DHT22;20010;51.488;7.232;2021-04-26T08:56:53;10.30;53.70
33492;DHT22;20010;51.488;7.232;2021-04-26T08:59:20;10.50;53.60
33492;DHT22;20010;51.488;7.232;2021-04-26T09:01:48;10.50;52.80
33492;DHT22;20010;51.488;7.232;2021-04-26T09:04:23;10.50;52.10
33492;DHT22;20010;51.488;7.232;2021-04-26T09:06:55;10.60;52.20
33492;DHT22;20010;51.488;7.232;2021-04-26T09:17:25;11.10;50.40
33492;DHT22;20010;51.488;7.232;2021-04-26T09:19:53;11.10;50.10
33492;DHT22;20010;51.488;7.232;2021-04-26T09:22:38;11.20;50.40
33492;DHT22;20010;51.488;7.232;2021-04-26T09:25:19;11.20;50.00
33492;DHT22;20010;51.488;7.232;2021-04-26T09:28:04;11.30;49.70
33492;DHT22;20010;51.488;7.232;2021-04-26T09:30:49;11.40;49.50
33492;DHT22;20010;51.488;7.232;2021-04-26T09:33:34;11.50;49.70
33492;DHT22;20010;51.488;7.232;2021-04-26T09:36:08;11.70;49.50
33492;DHT22;20010;51.488;7.232;2021-04-26T09:38:49;11.90;48.50
33492;DHT22;20010;51.488;7.232;2021-04-26T09:41:30;12.10;48.10
33492;DHT22;20010;51.488;7.232;2021-04-26T09:46:47;12.40;46.90
33492;DHT22;20010;51.488;7.232;2021-04-26T09:51:55;12.50;46.60
33492;DHT22;20010;51.488;7.232;2021-04-26T09:54:38;12.70;46.90
33492;DHT22;20010;51.488;7.232;2021-04-26T09:57:06;12.70;46.40
33492;DHT22;20010;51.488;7.232;2021-04-26T09:59:33;12.90;46.40
33492;DHT22;20010;51.488;7.232;2021-04-26T10:02:00;13.10;46.50
33492;DHT22;20010;51.488;7.232;2021-04-26T10:04:27;13.10;45.60
33492;DHT22;20010;51.488;7.232;2021-04-26T10:06:54;13.20;46.30
33492;DHT22;20010;51.488;7.232;2021-04-26T10:09:22;13.10;44.80
33492;DHT22;20010;51.488;7.232;2021-04-26T10:11:50;13.20;44.70
33492;DHT22;20010;51.488;7.232;2021-04-26T10:14:18;13.40;45.40
33492;DHT22;20010;51.488;7.232;2021-04-26T10:16:55;13.60;44.90
33492;DHT22;20010;51.488;7.232;2021-04-26T10:19:31;13.80;43.70
33492;DHT22;20010;51.488;7.232;2021-04-26T10:21:59;14.10;43.10
33492;DHT22;20010;51.488;7.232;2021-04-26T10:24:29;14.30;41.80
33492;DHT22;20010;51.488;7.232;2021-04-26T10:27:02;14.40;41.80
33492;DHT22;20010;51.488;7.232;2021-04-26T10:29:39;14.50;41.10
33492;DHT22;20010;51.488;7.232;2021-04-26T10:32:09;14.70;41.90
33492;DHT22;20010;51.488;7.232;2021-04-26T10:44:57;14.90;40.80
33492;DHT22;20010;51.488;7.232;2021-04-26T10:47:30;15.00;41.60
33492;DHT22;20010;51.488;7.232;2021-04-26T10:55:04;15.40;40.40
33492;DHT22;20010;51.488;7.232;2021-04-26T11:05:23;16.00;40.20
33492;DHT22;20010;51.488;7.232;2021-04-26T11:07:54;16.10;39.50
33492;DHT22;20010;51.488;7.232;2021-04-26T11:12:59;16.40;39.00
33492;DHT22;20010;51.488;7.232;2021-04-26T11:15:27;16.50;38.60
33492;DHT22;20010;51.488;7.232;2021-04-26T11:17:54;16.60;38.60
33492;DHT22;20010;51.488;7.232;2021-04-26T11:20:26;16.70;37.90
33492;DHT22;20010;51.488;7.232;2021-04-26T11:22:54;16.70;37.60
33492;DHT22;20010;51.488;7.232;2021-04-26T11:25:34;16.70;37.50
33492;DHT22;20010;51.488;7.232;2021-04-26T11:28:02;16.80;38.00
33492;DHT22;20010;51.488;7.232;2021-04-26T11:30:31;17.00;38.60
33492;DHT22;20010;51.488;7.232;2021-04-26T11:33:05;17.10;37.60
33492;DHT22;20010;51.488;7.232;2021-04-26T11:35:33;17.20;36.20
33492;DHT22;20010;51.488;7.232;2021-04-26T11:38:00;17.30;35.30
33492;DHT22;20010;51.488;7.232;2021-04-26T11:40:29;17.30;35.40
33492;DHT22;20010;51.488;7.232;2021-04-26T11:43:07;17.30;35.60
33492;DHT22;20010;51.488;7.232;2021-04-26T11:45:36;17.40;36.00
33492;DHT22;20010;51.488;7.232;2021-04-26T11:48:03;17.30;36.50
33492;DHT22;20010;51.488;7.232;2021-04-26T11:50:30;17.30;36.30
33492;DHT22;20010;51.488;7.232;2021-04-26T11:52:56;17.10;35.50
33492;DHT22;20010;51.488;7.232;2021-04-26T11:55:22;17.10;35.90
33492;DHT22;20010;51.488;7.232;2021-04-26T11:57:55;17.10;36.50
33492;DHT22;20010;51.488;7.232;2021-04-26T12:00:27;17.10;35.80
33492;DHT22;20010;51.488;7.232;2021-04-26T12:03:05;17.10;37.70
33492;DHT22;20010;51.488;7.232;2021-04-26T12:05:32;17.20;36.80
33492;DHT22;20010;51.488;7.232;2021-04-26T12:07:59;17.10;36.70
33492;DHT22;20010;51.488;7.232;2021-04-26T12:10:31;17.20;36.20
33492;DHT22;20010;51.488;7.232;2021-04-26T12:13:02;17.30;36.90
33492;DHT22;20010;51.488;7.232;2021-04-26T12:15:34;17.60;36.90
33492;DHT22;20010;51.488;7.232;2021-04-26T12:18:06;17.70;34.90
33492;DHT22;20010;51.488;7.232;2021-04-26T12:20:34;17.80;35.50
33492;DHT22;20010;51.488;7.232;2021-04-26T12:23:14;17.90;36.00
33492;DHT22;20010;51.488;7.232;2021-04-26T12:25:42;18.10;35.30
33492;DHT22;20010;51.488;7.232;2021-04-26T12:28:14;18.40;35.70
33492;DHT22;20010;51.488;7.232;2021-04-26T12:30:46;18.60;34.80
33492;DHT22;20010;51.488;7.232;2021-04-26T12:33:39;18.90;35.00
33492;DHT22;20010;51.488;7.232;2021-04-26T12:36:05;19.00;34.40
33492;DHT22;20010;51.488;7.232;2021-04-26T12:38:36;18.70;34.90
33492;DHT22;20010;51.488;7.232;2021-04-26T12:41:04;18.70;35.10
33492;DHT22;20010;51.488;7.232;2021-04-26T12:43:34;18.70;35.90
33492;DHT22;20010;51.488;7.232;2021-04-26T12:46:06;18.90;35.70
33492;DHT22;20010;51.488;7.232;2021-04-26T12:48:33;19.10;35.30
33492;DHT22;20010;51.488;7.232;2021-04-26T12:51:02;19.20;34.80
33492;DHT22;20010;51.488;7.232;2021-04-26T12:53:32;19.40;34.50
33492;DHT22;20010;51.488;7.232;2021-04-26T12:58:43;19.40;34.00
33492;DHT22;20010;51.488;7.232;2021-04-26T13:06:42;20.00;32.80
33492;DHT22;20010;51.488;7.232;2021-04-26T13:09:13;20.10;32.00
